user_id,Learning Path ID,Total Certifications,Average Performance,id,User Name
553.0,3.0,14,83.0,553,Michael Morales
553.0,12.0,14,84.0,553,Michael Morales
553.0,15.0,14,78.0,553,Michael Morales
553.0,17.0,14,79.33,553,Michael Morales
553.0,20.0,14,77.0,553,Michael Morales
554.0,2.0,15,81.0,554,Candace Carrillo
554.0,7.0,15,65.0,554,Candace Carrillo
554.0,11.0,15,84.0,554,Candace Carrillo
554.0,12.0,15,85.0,554,Candace Carrillo
554.0,13.0,15,85.0,554,Candace Carrillo
554.0,14.0,15,67.0,554,Candace Carrillo
554.0,15.0,15,77.5,554,Candace Carrillo
554.0,17.0,15,82.0,554,Candace Carrillo
554.0,19.0,15,91.0,554,Candace Carrillo
554.0,20.0,15,80.0,554,Candace Carrillo
555.0,2.0,11,79.0,555,Jacqueline Lewis
555.0,5.0,11,80.0,555,Jacqueline Lewis
555.0,7.0,11,72.0,555,Jacqueline Lewis
555.0,8.0,11,92.0,555,Jacqueline Lewis
555.0,17.0,11,82.33,555,Jacqueline Lewis
555.0,18.0,11,70.0,555,Jacqueline Lewis
556.0,2.0,14,78.0,556,Brooke Brown
556.0,9.0,14,77.0,556,Brooke Brown
556.0,10.0,14,86.0,556,Brooke Brown
556.0,11.0,14,87.0,556,Brooke Brown
556.0,12.0,14,69.0,556,Brooke Brown
556.0,13.0,14,82.0,556,Brooke Brown
556.0,14.0,14,80.0,556,Brooke Brown
556.0,16.0,14,72.5,556,Brooke Brown
556.0,17.0,14,67.0,556,Brooke Brown
556.0,20.0,14,88.0,556,Brooke Brown
557.0,2.0,11,74.33,557,Tyrone Barrett
557.0,3.0,11,83.0,557,Tyrone Barrett
557.0,11.0,11,68.0,557,Tyrone Barrett
557.0,13.0,11,69.0,557,Tyrone Barrett
557.0,14.0,11,91.0,557,Tyrone Barrett
557.0,17.0,11,97.5,557,Tyrone Barrett
558.0,2.0,13,83.33,558,Daniel Gonzalez
558.0,8.0,13,61.0,558,Daniel Gonzalez
558.0,9.0,13,80.0,558,Daniel Gonzalez
558.0,11.0,13,78.5,558,Daniel Gonzalez
558.0,13.0,13,83.0,558,Daniel Gonzalez
558.0,14.0,13,90.0,558,Daniel Gonzalez
558.0,15.0,13,79.0,558,Daniel Gonzalez
558.0,17.0,13,80.0,558,Daniel Gonzalez
558.0,18.0,13,83.0,558,Daniel Gonzalez
558.0,20.0,13,76.0,558,Daniel Gonzalez
559.0,2.0,14,71.25,559,David Walker
559.0,3.0,14,75.0,559,David Walker
559.0,4.0,14,88.0,559,David Walker
559.0,10.0,14,80.0,559,David Walker
559.0,13.0,14,84.0,559,David Walker
559.0,15.0,14,83.0,559,David Walker
559.0,17.0,14,80.5,559,David Walker
559.0,19.0,14,73.0,559,David Walker
559.0,20.0,14,79.0,559,David Walker
560.0,1.0,12,65.0,560,Marcus Miller
560.0,2.0,12,75.0,560,Marcus Miller
560.0,6.0,12,69.0,560,Marcus Miller
560.0,7.0,12,74.0,560,Marcus Miller
560.0,16.0,12,98.0,560,Marcus Miller
560.0,17.0,12,84.0,560,Marcus Miller
560.0,18.0,12,78.0,560,Marcus Miller
560.0,19.0,12,79.5,560,Marcus Miller
561.0,2.0,13,80.75,561,Scott Hall
561.0,6.0,13,75.0,561,Scott Hall
561.0,7.0,13,90.0,561,Scott Hall
561.0,10.0,13,76.0,561,Scott Hall
561.0,13.0,13,81.0,561,Scott Hall
561.0,16.0,13,83.0,561,Scott Hall
561.0,17.0,13,90.0,561,Scott Hall
561.0,19.0,13,91.0,561,Scott Hall
562.0,1.0,11,74.0,562,Jeffrey Santana
562.0,2.0,11,81.5,562,Jeffrey Santana
562.0,6.0,11,75.0,562,Jeffrey Santana
562.0,9.0,11,76.0,562,Jeffrey Santana
562.0,10.0,11,87.0,562,Jeffrey Santana
562.0,12.0,11,78.0,562,Jeffrey Santana
562.0,17.0,11,83.0,562,Jeffrey Santana
562.0,19.0,11,74.0,562,Jeffrey Santana
563.0,2.0,15,82.0,563,Mary Murray
563.0,3.0,15,79.0,563,Mary Murray
563.0,4.0,15,71.0,563,Mary Murray
563.0,5.0,15,85.0,563,Mary Murray
563.0,8.0,15,85.0,563,Mary Murray
563.0,11.0,15,79.0,563,Mary Murray
563.0,14.0,15,80.0,563,Mary Murray
563.0,15.0,15,78.0,563,Mary Murray
563.0,17.0,15,67.0,563,Mary Murray
563.0,19.0,15,79.0,563,Mary Murray
563.0,20.0,15,83.0,563,Mary Murray
564.0,2.0,13,80.0,564,Mark Phillips
564.0,8.0,13,78.0,564,Mark Phillips
564.0,9.0,13,78.0,564,Mark Phillips
564.0,13.0,13,81.0,564,Mark Phillips
564.0,14.0,13,89.0,564,Mark Phillips
564.0,15.0,13,90.0,564,Mark Phillips
564.0,17.0,13,75.0,564,Mark Phillips
564.0,18.0,13,80.0,564,Mark Phillips
564.0,19.0,13,85.5,564,Mark Phillips
565.0,2.0,11,80.0,565,Carrie Dawson
565.0,6.0,11,72.0,565,Carrie Dawson
565.0,9.0,11,80.0,565,Carrie Dawson
565.0,15.0,11,69.0,565,Carrie Dawson
565.0,17.0,11,72.0,565,Carrie Dawson
565.0,20.0,11,81.0,565,Carrie Dawson
566.0,2.0,15,83.75,566,Rebecca Oneal
566.0,3.0,15,77.0,566,Rebecca Oneal
566.0,5.0,15,79.0,566,Rebecca Oneal
566.0,6.0,15,82.0,566,Rebecca Oneal
566.0,7.0,15,84.0,566,Rebecca Oneal
566.0,11.0,15,92.0,566,Rebecca Oneal
566.0,12.0,15,67.0,566,Rebecca Oneal
566.0,13.0,15,72.0,566,Rebecca Oneal
566.0,17.0,15,83.0,566,Rebecca Oneal
566.0,19.0,15,95.0,566,Rebecca Oneal
567.0,2.0,10,81.0,567,Tiffany Carroll
567.0,4.0,10,84.0,567,Tiffany Carroll
567.0,6.0,10,95.0,567,Tiffany Carroll
567.0,8.0,10,85.0,567,Tiffany Carroll
567.0,10.0,10,78.0,567,Tiffany Carroll
567.0,13.0,10,75.0,567,Tiffany Carroll
567.0,17.0,10,71.0,567,Tiffany Carroll
568.0,1.0,15,71.0,568,John Cherry
568.0,2.0,15,82.8,568,John Cherry
568.0,4.0,15,82.0,568,John Cherry
568.0,7.0,15,86.0,568,John Cherry
568.0,8.0,15,80.0,568,John Cherry
568.0,9.0,15,72.0,568,John Cherry
568.0,13.0,15,69.0,568,John Cherry
568.0,15.0,15,71.0,568,John Cherry
568.0,17.0,15,78.0,568,John Cherry
569.0,2.0,14,83.5,569,Madeline Valdez
569.0,4.0,14,76.0,569,Madeline Valdez
569.0,5.0,14,81.0,569,Madeline Valdez
569.0,6.0,14,84.0,569,Madeline Valdez
569.0,10.0,14,76.0,569,Madeline Valdez
569.0,11.0,14,78.0,569,Madeline Valdez
569.0,16.0,14,70.0,569,Madeline Valdez
569.0,17.0,14,90.0,569,Madeline Valdez
569.0,19.0,14,77.0,569,Madeline Valdez
569.0,20.0,14,75.0,569,Madeline Valdez
570.0,1.0,14,76.0,570,Raymond Walter
570.0,2.0,14,72.4,570,Raymond Walter
570.0,5.0,14,88.0,570,Raymond Walter
570.0,6.0,14,84.0,570,Raymond Walter
570.0,9.0,14,77.0,570,Raymond Walter
570.0,17.0,14,88.5,570,Raymond Walter
570.0,18.0,14,86.0,570,Raymond Walter
570.0,19.0,14,81.0,570,Raymond Walter
571.0,2.0,12,78.25,571,Frederick Patel
571.0,3.0,12,77.0,571,Frederick Patel
571.0,6.0,12,76.0,571,Frederick Patel
571.0,12.0,12,80.5,571,Frederick Patel
571.0,13.0,12,86.0,571,Frederick Patel
571.0,14.0,12,82.0,571,Frederick Patel
571.0,15.0,12,85.0,571,Frederick Patel
571.0,17.0,12,72.0,571,Frederick Patel
572.0,1.0,14,80.5,572,Monica Wolfe
572.0,2.0,14,84.0,572,Monica Wolfe
572.0,6.0,14,77.5,572,Monica Wolfe
572.0,10.0,14,68.0,572,Monica Wolfe
572.0,12.0,14,90.0,572,Monica Wolfe
572.0,15.0,14,78.0,572,Monica Wolfe
572.0,17.0,14,82.0,572,Monica Wolfe
572.0,18.0,14,80.0,572,Monica Wolfe
572.0,20.0,14,82.0,572,Monica Wolfe
573.0,2.0,15,82.0,573,Kayla Casey
573.0,3.0,15,77.0,573,Kayla Casey
573.0,8.0,15,80.0,573,Kayla Casey
573.0,9.0,15,78.0,573,Kayla Casey
573.0,11.0,15,76.67,573,Kayla Casey
573.0,17.0,15,80.5,573,Kayla Casey
573.0,20.0,15,78.0,573,Kayla Casey
574.0,2.0,12,77.75,574,Amy Brown
574.0,3.0,12,87.0,574,Amy Brown
574.0,8.0,12,86.0,574,Amy Brown
574.0,9.0,12,78.0,574,Amy Brown
574.0,10.0,12,78.0,574,Amy Brown
574.0,11.0,12,87.0,574,Amy Brown
574.0,14.0,12,90.0,574,Amy Brown
574.0,17.0,12,94.0,574,Amy Brown
575.0,2.0,13,80.5,575,Dana Johnson
575.0,3.0,13,72.0,575,Dana Johnson
575.0,9.0,13,68.0,575,Dana Johnson
575.0,12.0,13,84.0,575,Dana Johnson
575.0,14.0,13,72.0,575,Dana Johnson
575.0,15.0,13,85.0,575,Dana Johnson
575.0,17.0,13,69.0,575,Dana Johnson
575.0,19.0,13,73.5,575,Dana Johnson
575.0,20.0,13,81.0,575,Dana Johnson
576.0,1.0,14,70.0,576,Stacey Banks
576.0,2.0,14,79.75,576,Stacey Banks
576.0,4.0,14,74.0,576,Stacey Banks
576.0,5.0,14,85.0,576,Stacey Banks
576.0,6.0,14,69.0,576,Stacey Banks
576.0,13.0,14,79.0,576,Stacey Banks
576.0,14.0,14,69.0,576,Stacey Banks
576.0,15.0,14,83.0,576,Stacey Banks
576.0,16.0,14,77.0,576,Stacey Banks
576.0,17.0,14,77.0,576,Stacey Banks
577.0,2.0,13,81.79999999999998,577,Rhonda Norman
577.0,5.0,13,71.0,577,Rhonda Norman
577.0,6.0,13,84.0,577,Rhonda Norman
577.0,7.0,13,69.0,577,Rhonda Norman
577.0,9.0,13,80.0,577,Rhonda Norman
577.0,11.0,13,70.0,577,Rhonda Norman
577.0,17.0,13,93.0,577,Rhonda Norman
577.0,18.0,13,77.0,577,Rhonda Norman
577.0,19.0,13,84.0,577,Rhonda Norman
578.0,2.0,13,75.75,578,James Clark
578.0,3.0,13,87.0,578,James Clark
578.0,7.0,13,77.0,578,James Clark
578.0,8.0,13,76.5,578,James Clark
578.0,13.0,13,80.0,578,James Clark
578.0,16.0,13,83.0,578,James Clark
578.0,17.0,13,94.0,578,James Clark
578.0,20.0,13,80.0,578,James Clark
579.0,2.0,11,82.25,579,Natasha Olson
579.0,4.0,11,86.0,579,Natasha Olson
579.0,5.0,11,78.0,579,Natasha Olson
579.0,10.0,11,94.0,579,Natasha Olson
579.0,11.0,11,79.0,579,Natasha Olson
579.0,15.0,11,69.0,579,Natasha Olson
579.0,17.0,11,79.0,579,Natasha Olson
579.0,18.0,11,63.0,579,Natasha Olson
580.0,2.0,14,82.8,580,Christine Flores
580.0,3.0,14,78.0,580,Christine Flores
580.0,5.0,14,79.0,580,Christine Flores
580.0,7.0,14,67.0,580,Christine Flores
580.0,8.0,14,70.0,580,Christine Flores
580.0,14.0,14,86.0,580,Christine Flores
580.0,15.0,14,75.0,580,Christine Flores
580.0,17.0,14,76.0,580,Christine Flores
581.0,2.0,12,69.75,581,Duane Smith
581.0,8.0,12,80.0,581,Duane Smith
581.0,11.0,12,93.0,581,Duane Smith
581.0,12.0,12,94.0,581,Duane Smith
581.0,13.0,12,74.0,581,Duane Smith
581.0,17.0,12,80.5,581,Duane Smith
581.0,18.0,12,70.0,581,Duane Smith
581.0,20.0,12,80.0,581,Duane Smith
582.0,1.0,15,87.0,582,Ronald Miller
582.0,2.0,15,78.6,582,Ronald Miller
582.0,4.0,15,80.0,582,Ronald Miller
582.0,11.0,15,72.0,582,Ronald Miller
582.0,12.0,15,85.0,582,Ronald Miller
582.0,14.0,15,81.0,582,Ronald Miller
582.0,15.0,15,84.0,582,Ronald Miller
582.0,17.0,15,72.0,582,Ronald Miller
582.0,19.0,15,77.33,582,Ronald Miller
583.0,2.0,14,80.4,583,Dr. Anne Myers
583.0,3.0,14,80.0,583,Dr. Anne Myers
583.0,4.0,14,70.0,583,Dr. Anne Myers
583.0,7.0,14,90.0,583,Dr. Anne Myers
583.0,9.0,14,83.0,583,Dr. Anne Myers
583.0,11.0,14,80.0,583,Dr. Anne Myers
583.0,12.0,14,71.0,583,Dr. Anne Myers
583.0,17.0,14,79.0,583,Dr. Anne Myers
583.0,18.0,14,76.0,583,Dr. Anne Myers
584.0,2.0,12,82.0,584,Jacqueline Chambers
584.0,4.0,12,68.0,584,Jacqueline Chambers
584.0,7.0,12,98.0,584,Jacqueline Chambers
584.0,11.0,12,88.0,584,Jacqueline Chambers
584.0,12.0,12,77.5,584,Jacqueline Chambers
584.0,16.0,12,79.0,584,Jacqueline Chambers
584.0,17.0,12,83.0,584,Jacqueline Chambers
584.0,19.0,12,89.0,584,Jacqueline Chambers
585.0,2.0,14,81.5,585,John Williams
585.0,3.0,14,77.0,585,John Williams
585.0,6.0,14,81.0,585,John Williams
585.0,9.0,14,81.0,585,John Williams
585.0,14.0,14,80.5,585,John Williams
585.0,15.0,14,77.0,585,John Williams
585.0,17.0,14,83.0,585,John Williams
585.0,19.0,14,76.0,585,John Williams
585.0,20.0,14,80.0,585,John Williams
586.0,2.0,15,83.25,586,Michael Mitchell
586.0,3.0,15,83.0,586,Michael Mitchell
586.0,4.0,15,82.0,586,Michael Mitchell
586.0,8.0,15,83.0,586,Michael Mitchell
586.0,10.0,15,79.0,586,Michael Mitchell
586.0,13.0,15,81.0,586,Michael Mitchell
586.0,15.0,15,76.0,586,Michael Mitchell
586.0,16.0,15,88.0,586,Michael Mitchell
586.0,17.0,15,69.0,586,Michael Mitchell
586.0,18.0,15,66.0,586,Michael Mitchell
586.0,20.0,15,76.5,586,Michael Mitchell
587.0,2.0,11,74.0,587,Elizabeth Sutton
587.0,4.0,11,86.0,587,Elizabeth Sutton
587.0,5.0,11,90.0,587,Elizabeth Sutton
587.0,7.0,11,82.0,587,Elizabeth Sutton
587.0,10.0,11,75.0,587,Elizabeth Sutton
587.0,11.0,11,74.0,587,Elizabeth Sutton
587.0,15.0,11,82.0,587,Elizabeth Sutton
587.0,17.0,11,75.0,587,Elizabeth Sutton
587.0,20.0,11,82.0,587,Elizabeth Sutton
588.0,2.0,15,77.25,588,Charles Larson
588.0,7.0,15,79.0,588,Charles Larson
588.0,10.0,15,83.0,588,Charles Larson
588.0,13.0,15,82.0,588,Charles Larson
588.0,16.0,15,80.0,588,Charles Larson
588.0,17.0,15,85.0,588,Charles Larson
588.0,18.0,15,75.5,588,Charles Larson
588.0,20.0,15,97.0,588,Charles Larson
589.0,1.0,15,76.0,589,Carl Taylor
589.0,2.0,15,76.25,589,Carl Taylor
589.0,3.0,15,74.0,589,Carl Taylor
589.0,4.0,15,81.0,589,Carl Taylor
589.0,5.0,15,81.0,589,Carl Taylor
589.0,9.0,15,78.0,589,Carl Taylor
589.0,11.0,15,84.0,589,Carl Taylor
589.0,15.0,15,79.0,589,Carl Taylor
589.0,16.0,15,78.5,589,Carl Taylor
589.0,17.0,15,83.0,589,Carl Taylor
589.0,20.0,15,76.0,589,Carl Taylor
590.0,1.0,14,77.0,590,Carl Hansen
590.0,2.0,14,78.5,590,Carl Hansen
590.0,4.0,14,78.0,590,Carl Hansen
590.0,5.0,14,80.0,590,Carl Hansen
590.0,6.0,14,70.0,590,Carl Hansen
590.0,11.0,14,80.0,590,Carl Hansen
590.0,17.0,14,82.0,590,Carl Hansen
590.0,20.0,14,73.0,590,Carl Hansen
591.0,2.0,11,77.25,591,Michelle White
591.0,5.0,11,88.0,591,Michelle White
591.0,7.0,11,92.0,591,Michelle White
591.0,8.0,11,69.0,591,Michelle White
591.0,10.0,11,69.0,591,Michelle White
591.0,15.0,11,76.0,591,Michelle White
591.0,17.0,11,70.0,591,Michelle White
592.0,2.0,14,77.5,592,Richard Jenkins
592.0,5.0,14,71.0,592,Richard Jenkins
592.0,6.0,14,87.0,592,Richard Jenkins
592.0,11.0,14,86.0,592,Richard Jenkins
592.0,12.0,14,79.0,592,Richard Jenkins
592.0,15.0,14,89.0,592,Richard Jenkins
592.0,16.0,14,74.0,592,Richard Jenkins
592.0,17.0,14,73.0,592,Richard Jenkins
592.0,20.0,14,88.0,592,Richard Jenkins
593.0,2.0,15,84.0,593,Jennifer Scott
593.0,3.0,15,82.5,593,Jennifer Scott
593.0,5.0,15,79.0,593,Jennifer Scott
593.0,7.0,15,83.0,593,Jennifer Scott
593.0,12.0,15,75.5,593,Jennifer Scott
593.0,14.0,15,95.0,593,Jennifer Scott
593.0,17.0,15,79.0,593,Jennifer Scott
593.0,19.0,15,72.0,593,Jennifer Scott
593.0,20.0,15,73.0,593,Jennifer Scott
594.0,2.0,14,79.2,594,Brittany Smith
594.0,7.0,14,81.0,594,Brittany Smith
594.0,11.0,14,93.0,594,Brittany Smith
594.0,12.0,14,69.0,594,Brittany Smith
594.0,14.0,14,81.0,594,Brittany Smith
594.0,15.0,14,79.0,594,Brittany Smith
594.0,17.0,14,77.0,594,Brittany Smith
594.0,18.0,14,74.0,594,Brittany Smith
594.0,19.0,14,92.0,594,Brittany Smith
594.0,20.0,14,82.0,594,Brittany Smith
595.0,1.0,15,82.0,595,Angel Gregory
595.0,2.0,15,76.25,595,Angel Gregory
595.0,3.0,15,75.0,595,Angel Gregory
595.0,7.0,15,66.5,595,Angel Gregory
595.0,8.0,15,87.5,595,Angel Gregory
595.0,11.0,15,80.0,595,Angel Gregory
595.0,13.0,15,69.0,595,Angel Gregory
595.0,15.0,15,85.0,595,Angel Gregory
595.0,17.0,15,75.0,595,Angel Gregory
596.0,2.0,11,77.0,596,Timothy Porter
596.0,6.0,11,70.5,596,Timothy Porter
596.0,10.0,11,87.0,596,Timothy Porter
596.0,14.0,11,89.0,596,Timothy Porter
596.0,17.0,11,72.0,596,Timothy Porter
596.0,20.0,11,82.0,596,Timothy Porter
597.0,1.0,15,85.0,597,Steven Hill
597.0,2.0,15,71.75,597,Steven Hill
597.0,3.0,15,71.0,597,Steven Hill
597.0,6.0,15,96.0,597,Steven Hill
597.0,7.0,15,78.0,597,Steven Hill
597.0,10.0,15,78.0,597,Steven Hill
597.0,12.0,15,82.0,597,Steven Hill
597.0,13.0,15,80.0,597,Steven Hill
597.0,17.0,15,80.0,597,Steven Hill
597.0,20.0,15,75.0,597,Steven Hill
598.0,2.0,11,77.0,598,Erin Taylor
598.0,3.0,11,79.0,598,Erin Taylor
598.0,4.0,11,89.0,598,Erin Taylor
598.0,6.0,11,80.0,598,Erin Taylor
598.0,9.0,11,98.0,598,Erin Taylor
598.0,12.0,11,78.0,598,Erin Taylor
598.0,14.0,11,89.0,598,Erin Taylor
598.0,17.0,11,73.0,598,Erin Taylor
599.0,2.0,10,74.2,599,Anna Harper
599.0,4.0,10,88.0,599,Anna Harper
599.0,8.0,10,79.0,599,Anna Harper
599.0,12.0,10,91.0,599,Anna Harper
599.0,16.0,10,82.0,599,Anna Harper
599.0,17.0,10,75.0,599,Anna Harper
600.0,2.0,15,72.0,600,Justin Erickson
600.0,6.0,15,76.0,600,Justin Erickson
600.0,10.0,15,78.0,600,Justin Erickson
600.0,11.0,15,68.0,600,Justin Erickson
600.0,12.0,15,82.0,600,Justin Erickson
600.0,14.0,15,86.0,600,Justin Erickson
600.0,16.0,15,79.0,600,Justin Erickson
600.0,17.0,15,74.0,600,Justin Erickson
600.0,19.0,15,91.0,600,Justin Erickson
600.0,20.0,15,84.0,600,Justin Erickson
601.0,2.0,11,89.0,601,Monique Pena
601.0,8.0,11,82.0,601,Monique Pena
601.0,9.0,11,93.0,601,Monique Pena
601.0,13.0,11,79.0,601,Monique Pena
601.0,14.0,11,85.0,601,Monique Pena
601.0,15.0,11,82.0,601,Monique Pena
601.0,16.0,11,70.0,601,Monique Pena
601.0,17.0,11,83.0,601,Monique Pena
601.0,18.0,11,90.0,601,Monique Pena
602.0,2.0,12,79.0,602,Cynthia Mueller
602.0,3.0,12,78.0,602,Cynthia Mueller
602.0,9.0,12,83.0,602,Cynthia Mueller
602.0,11.0,12,90.0,602,Cynthia Mueller
602.0,14.0,12,78.0,602,Cynthia Mueller
602.0,17.0,12,74.5,602,Cynthia Mueller
602.0,18.0,12,66.0,602,Cynthia Mueller
602.0,19.0,12,67.0,602,Cynthia Mueller
603.0,1.0,10,76.0,603,William Mullen
603.0,2.0,10,84.75,603,William Mullen
603.0,7.0,10,66.0,603,William Mullen
603.0,8.0,10,93.0,603,William Mullen
603.0,10.0,10,84.0,603,William Mullen
603.0,17.0,10,83.0,603,William Mullen
603.0,19.0,10,74.0,603,William Mullen
604.0,1.0,11,82.0,604,Robert Freeman
604.0,2.0,11,81.75,604,Robert Freeman
604.0,4.0,11,90.0,604,Robert Freeman
604.0,9.0,11,90.0,604,Robert Freeman
604.0,13.0,11,72.0,604,Robert Freeman
604.0,17.0,11,65.0,604,Robert Freeman
604.0,20.0,11,78.5,604,Robert Freeman
605.0,2.0,15,74.75,605,Dr. Shane Cross
605.0,3.0,15,76.0,605,Dr. Shane Cross
605.0,4.0,15,80.0,605,Dr. Shane Cross
605.0,5.0,15,89.0,605,Dr. Shane Cross
605.0,7.0,15,72.0,605,Dr. Shane Cross
605.0,8.0,15,79.0,605,Dr. Shane Cross
605.0,12.0,15,78.0,605,Dr. Shane Cross
605.0,13.0,15,73.0,605,Dr. Shane Cross
605.0,16.0,15,87.0,605,Dr. Shane Cross
605.0,17.0,15,69.0,605,Dr. Shane Cross
605.0,18.0,15,81.0,605,Dr. Shane Cross
605.0,19.0,15,74.0,605,Dr. Shane Cross
606.0,1.0,13,78.0,606,Tommy Scott
606.0,2.0,13,79.5,606,Tommy Scott
606.0,7.0,13,86.0,606,Tommy Scott
606.0,9.0,13,91.0,606,Tommy Scott
606.0,14.0,13,90.67,606,Tommy Scott
606.0,16.0,13,75.0,606,Tommy Scott
606.0,17.0,13,79.0,606,Tommy Scott
606.0,20.0,13,84.0,606,Tommy Scott
607.0,2.0,15,78.75,607,James Brown
607.0,3.0,15,86.0,607,James Brown
607.0,5.0,15,74.0,607,James Brown
607.0,7.0,15,85.0,607,James Brown
607.0,8.0,15,65.0,607,James Brown
607.0,10.0,15,84.5,607,James Brown
607.0,13.0,15,82.5,607,James Brown
607.0,14.0,15,89.0,607,James Brown
607.0,16.0,15,71.0,607,James Brown
607.0,17.0,15,74.0,607,James Brown
608.0,1.0,12,92.0,608,Marisa Brady
608.0,2.0,12,79.5,608,Marisa Brady
608.0,4.0,12,87.0,608,Marisa Brady
608.0,13.0,12,65.0,608,Marisa Brady
608.0,15.0,12,87.0,608,Marisa Brady
608.0,16.0,12,75.0,608,Marisa Brady
608.0,17.0,12,83.0,608,Marisa Brady
609.0,2.0,15,86.25,609,Robert Davis
609.0,3.0,15,94.0,609,Robert Davis
609.0,5.0,15,77.0,609,Robert Davis
609.0,6.0,15,72.67,609,Robert Davis
609.0,13.0,15,82.0,609,Robert Davis
609.0,15.0,15,79.0,609,Robert Davis
609.0,17.0,15,87.5,609,Robert Davis
609.0,20.0,15,68.0,609,Robert Davis
610.0,1.0,15,75.0,610,Shirley Jones
610.0,2.0,15,77.6,610,Shirley Jones
610.0,4.0,15,77.5,610,Shirley Jones
610.0,7.0,15,82.5,610,Shirley Jones
610.0,12.0,15,88.0,610,Shirley Jones
610.0,13.0,15,78.5,610,Shirley Jones
610.0,15.0,15,81.0,610,Shirley Jones
610.0,17.0,15,93.0,610,Shirley Jones
611.0,2.0,12,78.5,611,Alicia Williamson
611.0,7.0,12,83.0,611,Alicia Williamson
611.0,11.0,12,81.5,611,Alicia Williamson
611.0,12.0,12,81.5,611,Alicia Williamson
611.0,16.0,12,90.0,611,Alicia Williamson
611.0,17.0,12,80.0,611,Alicia Williamson
612.0,2.0,12,77.25,612,Bonnie Brooks
612.0,6.0,12,86.0,612,Bonnie Brooks
612.0,7.0,12,82.0,612,Bonnie Brooks
612.0,11.0,12,76.0,612,Bonnie Brooks
612.0,12.0,12,84.0,612,Bonnie Brooks
612.0,14.0,12,78.0,612,Bonnie Brooks
612.0,17.0,12,77.0,612,Bonnie Brooks
612.0,18.0,12,73.0,612,Bonnie Brooks
613.0,2.0,10,87.5,613,Ryan Mcknight
613.0,5.0,10,87.0,613,Ryan Mcknight
613.0,7.0,10,92.0,613,Ryan Mcknight
613.0,9.0,10,79.0,613,Ryan Mcknight
613.0,15.0,10,82.0,613,Ryan Mcknight
613.0,16.0,10,82.0,613,Ryan Mcknight
613.0,17.0,10,72.0,613,Ryan Mcknight
614.0,1.0,10,77.0,614,Gregory Woods
614.0,2.0,10,90.25,614,Gregory Woods
614.0,11.0,10,77.0,614,Gregory Woods
614.0,15.0,10,79.0,614,Gregory Woods
614.0,17.0,10,87.0,614,Gregory Woods
614.0,20.0,10,85.0,614,Gregory Woods
615.0,2.0,14,80.5,615,Kirsten Navarro
615.0,5.0,14,85.5,615,Kirsten Navarro
615.0,8.0,14,86.0,615,Kirsten Navarro
615.0,9.0,14,74.0,615,Kirsten Navarro
615.0,11.0,14,79.0,615,Kirsten Navarro
615.0,15.0,14,90.0,615,Kirsten Navarro
615.0,16.0,14,84.0,615,Kirsten Navarro
615.0,17.0,14,80.5,615,Kirsten Navarro
616.0,2.0,13,72.75,616,Scott Oneill
616.0,5.0,13,78.5,616,Scott Oneill
616.0,6.0,13,70.0,616,Scott Oneill
616.0,7.0,13,65.0,616,Scott Oneill
616.0,9.0,13,86.0,616,Scott Oneill
616.0,10.0,13,82.0,616,Scott Oneill
616.0,17.0,13,86.0,616,Scott Oneill
616.0,19.0,13,69.0,616,Scott Oneill
617.0,1.0,12,85.0,617,Dana Church
617.0,2.0,12,80.0,617,Dana Church
617.0,3.0,12,89.5,617,Dana Church
617.0,5.0,12,77.0,617,Dana Church
617.0,8.0,12,89.0,617,Dana Church
617.0,13.0,12,72.0,617,Dana Church
617.0,17.0,12,65.0,617,Dana Church
617.0,19.0,12,69.0,617,Dana Church
618.0,2.0,13,81.0,618,Cheryl Cervantes
618.0,5.0,13,66.0,618,Cheryl Cervantes
618.0,8.0,13,94.0,618,Cheryl Cervantes
618.0,11.0,13,86.0,618,Cheryl Cervantes
618.0,12.0,13,84.0,618,Cheryl Cervantes
618.0,13.0,13,77.5,618,Cheryl Cervantes
618.0,17.0,13,76.0,618,Cheryl Cervantes
618.0,20.0,13,70.0,618,Cheryl Cervantes
619.0,1.0,12,91.0,619,Michael Mcintosh
619.0,2.0,12,83.25,619,Michael Mcintosh
619.0,4.0,12,73.0,619,Michael Mcintosh
619.0,6.0,12,80.0,619,Michael Mcintosh
619.0,8.0,12,72.0,619,Michael Mcintosh
619.0,13.0,12,76.0,619,Michael Mcintosh
619.0,17.0,12,65.0,619,Michael Mcintosh
619.0,19.0,12,84.0,619,Michael Mcintosh
620.0,1.0,13,85.0,620,Eric Mendoza
620.0,2.0,13,75.33,620,Eric Mendoza
620.0,8.0,13,80.0,620,Eric Mendoza
620.0,14.0,13,86.0,620,Eric Mendoza
620.0,16.0,13,78.75,620,Eric Mendoza
620.0,17.0,13,86.0,620,Eric Mendoza
620.0,18.0,13,72.0,620,Eric Mendoza
621.0,1.0,10,77.0,621,Sharon Graham
621.0,2.0,10,79.67,621,Sharon Graham
621.0,4.0,10,68.0,621,Sharon Graham
621.0,6.0,10,82.0,621,Sharon Graham
621.0,13.0,10,73.0,621,Sharon Graham
621.0,17.0,10,91.0,621,Sharon Graham
621.0,18.0,10,71.0,621,Sharon Graham
621.0,19.0,10,82.0,621,Sharon Graham
622.0,2.0,12,82.0,622,Paul Sanders
